user_loc,fr_loc,scaled_sci
ZM,DJ,9340
MX,DJ,380
ZM,BG,498
MX,BG,464
ZM,BZ,2436
MX,BZ,15222
ZM,IS,1006
MX,IS,779
ZM,EE,518
MX,EE,382
ZM,KZ,342
MX,KZ,154
ZM,IE,2119
MX,IE,1212
ZM,KM,16405
MX,KM,237
ZM,CY,10549
MX,CY,565
ZM,TJ,1281
ZM,KY,4635
MX,KY,3007
ZM,PK,3004
ZM,SB,5029
ZM,PL,354
ZM,MT,2737
MX,MT,907
ZM,AZ,1135
MX,AZ,253
ZM,CI,30265
MX,CI,654
ZM,CZ,464
MX,CZ,416
ZM,WS,2428
ZM,AO,36583
MX,AO,1368
ZM,PR,481
ZM,SG,648
ZM,UG,180631
ZM,XK,801
ZM,CW,1994
MX,CW,1970
ZM,AT,794
MX,AT,810
ZM,DO,7922
MX,DO,7859
ZM,GY,9084
MX,GY,1393
ZM,BH,3118
MX,BH,504
ZM,VN,162
ZM,LV,454
MX,LV,348
ZM,TH,194
ZM,HN,1023
MX,HN,20724
ZM,SE,2064
ST,FJ,1535
ST,LK,791
ST,NI,3010
ST,IN,425
ST,BO,1790
ST,SN,65650
ST,BA,294
ST,GF,15140
ST,BR,27276
ST,CY,976
ST,BS,4495
ST,MA,13552
ST,SK,401
ST,PH,1635
ST,ES,4906
ST,GT,1248
ST,JO,593
ST,QA,1617
ST,CM,30956
ST,PL,391
ST,RW,54467
ST,MU,1527
ST,KR,304
ST,GD,10435
ST,MW,21533
ST,BT,474
ST,FI,708
ST,GR,499
ST,MG,61524
ST,MY,288
ST,FR,17533
ST,GN,41337
ST,AG,13718
ST,RO,2963
ST,AE,1735
ST,SR,6744
ST,NO,1654
ST,ST,894967393
ST,AW,1174
ST,LY,1556
ST,MM,144
ST,DK,675
ST,MQ,3909
ST,KY,1702
ST,PF,463
ST,GA,534557
ST,SA,1424
ST,BI,105096
ST,PE,1219
ST,PT,2070324
ST,KZ,578
ST,GU,629
ST,IM,1618
ST,BJ,75590
ST,LS,17900
ST,GQ,699076
ST,SI,410
ST,EE,966
ST,DZ,1225
ST,IT,2063
ST,LR,77729
ST,HU,388
ST,MX,991
ST,MN,323
ST,PY,4620
ST,AM,206
ST,SL,82727
ST,DJ,4650
ST,NL,5049
ST,KI,3865
ST,NP,327
ST,NC,670
ST,MO,64814
ST,BW,915977
ST,BB,3088
ST,HK,281
ST,EG,876
ST,BN,366
ST,DE,1820
ST,CV,12363561
ST,LC,9456
ST,GP,2815
ST,EC,1913
ST,JP,244
ST,LA,368
ST,HT,14403
ST,LT,901
ST,GH,25561
ST,CH,16137
ST,CA,727
ST,AL,684
ST,ET,3263
ST,CG,45027
ST,KW,1041
ST,NZ,291
ST,MR,16371
ST,KE,57091
ST,MD,782
ST,PG,50784
ST,GB,43234
ST,AU,543
ST,AR,1125
ST,LU,230047
ST,RE,1511
ST,HR,294
ST,JE,15192
ST,BY,686
ST,CD,49843
ST,NE,11931
ST,CL,891
ST,MK,1311
ST,ME,567
ST,MZ,845433
ST,BD,917
ST,SC,6122
ST,JM,8833
ST,KG,363
ST,ID,896
ST,GW,9158855
ST,BZ,4321
ST,NG,14457
ST,MV,1097
ST,ML,20657
ST,CF,22689
ST,GM,65984
ST,BE,10617
ST,PA,2487
ST,CR,1586
ST,BF,31143
ST,OM,1716
ST,BG,552
ST,LB,7950
ST,SB,11412
ST,RS,516
ST,KH,353
ST,CO,1975
ST,IE,1337
ST,MT,2460
ST,KM,17657
ST,IS,1610
ST,NA,120325
ST,GE,530
ST,PK,1169
PL,BT,238
PL,BB,424
PL,MM,60
PL,PE,281
PL,ES,3559
PL,PK,298
PL,MQ,712
PL,BW,313
PL,MY,306
PL,GQ,369
PL,MX,277
PL,AM,2609
PL,PF,649
PL,GN,450
PL,MW,168
PL,DZ,1085
PL,GA,317
PL,MN,1041
PL,MG,352
PL,MR,216
PL,CA,2133
PL,BJ,660
PL,DK,16844
PL,ET,416
PL,ID,230
PL,DJ,368
PL,LA,164
PL,BI,386
PL,NG,416
PL,ME,4057
PL,CO,275
PL,BS,389
PL,IT,4850
PL,LR,416
PL,AE,1423
PL,AR,434
PL,CV,568
PL,KM,123
PL,NZ,1260
PL,EG,427
PL,CL,352
PL,BN,368
PL,LC,406
PL,GH,548
PL,BF,223
PL,NP,785
PL,CG,692
PL,GP,676
PL,GD,773
PL,EC,264
PL,HT,224
PL,KW,550
PL,MD,7207
PL,HR,4015
PL,MU,734
PL,IE,42900
PL,NO,38460
PL,EE,4745
PL,LU,14174
PL,JE,55263
PL,BZ,296
PL,MO,579
PL,CD,250
PL,NE,220
PL,BD,308
PL,PL,2283798
PL,MZ,261
PL,CF,718
PL,LB,934
PL,MK,2951
PL,GE,10764
PL,CH,15906
PL,KZ,964
PL,BY,17339
PL,LT,7891
PL,NC,561
PL,KH,105
PL,DE,31735
PL,BE,14680
PL,AL,1720
PL,GM,2624
PL,JM,477
PL,PG,321
PL,GB,27417
PL,MV,740
PL,AU,1872
PL,KI,247
PL,GW,247
PL,AZ,2296
PL,IS,107390
PL,ML,333
PL,CR,519
PL,KY,1545
PL,NL,42486
PL,JP,492
PL,BG,4424
PL,CI,449
PL,CZ,9599
PL,MT,13262
PL,CW,1059
PL,AO,454
PL,GY,225
PL,BH,800
PL,DO,379
PL,LV,6190
PL,AT,18001
PL,HN,182
HU,GT,246
HU,FI,7654
HU,GR,5534
HU,FJ,431
HU,GF,1173
HU,ES,4345
HU,BR,490
HU,CM,659
HU,AG,1306
HU,BT,514
HU,GU,482
HU,BA,5026
HU,HK,882
HU,BW,407
HU,AE,2428
HU,HU,10447563
HU,BO,315
HU,EE,6039
HU,FR,3161
HU,BD,225
HU,GA,422
HU,BI,397
HU,GQ,442
HU,GD,1308
HU,DK,13082
HU,ET,517
HU,AW,1374
HU,DZ,1121
HU,GN,563
HU,BB,1365
HU,HT,257
HU,CO,426
HU,AR,659
HU,AL,5045
HU,CV,1712
HU,BJ,1720
HU,GM,2259
HU,CL,546
HU,DE,36098
HU,BS,702
HU,GH,1145
HU,BY,2971
HU,CD,304
HU,AM,1049
HU,AU,3149
HU,GB,20536
HU,GW,485
HU,EC,511
HU,CR,862
HU,GP,1130
HU,CG,517
HU,CF,570
HU,CH,44646
HU,BF,306
HU,EG,715
HU,HR,13042
HU,BZ,421
HU,CA,4104
HU,CY,13484
HU,DJ,298
HU,BE,8962
HU,BN,572
HU,AZ,3040
HU,GE,2205
HU,BG,6097
HU,CI,627
HU,CZ,12599
HU,AO,671
HU,CW,1739
HU,AT,151236
HU,DO,579
HU,GY,424
HU,BH,1014
HU,HN,275
PK,PH,4330
PK,FJ,2057
PK,IN,4112
PK,BO,733
PK,CM,1714
PK,BA,4759
PK,BS,1012
PK,BR,893
PK,CY,15923
PK,GF,748
PK,NI,1505
PK,ES,2573
PK,EE,685
PK,FI,761
PK,GR,18052
PK,KI,1894
PK,GU,606
PK,IM,705
PK,JO,2913
PK,KE,4045
PK,GT,729
PK,MW,2289
PK,AE,208951
PK,GN,2208
PK,MG,2162
PK,BB,747
PK,DK,1381
PK,MY,8448
PK,HK,2911
PK,AW,675
PK,MM,857
PK,LY,2236
PK,FR,1559
PK,PF,283
PK,LK,2727
PK,GD,1128
PK,AG,1103
PK,DZ,2342
PK,PE,698
PK,HR,388
PK,LS,2179
PK,BT,1282
PK,MR,2353
PK,JE,848
PK,KG,3157
PK,MN,887
PK,MA,3358
PK,HU,575
PK,AL,1031
PK,CR,883
PK,BF,1772
PK,CA,2812
PK,ME,778
PK,NP,2188
PK,GA,1214
PK,BW,2123
PK,ET,1975
PK,ID,3358
PK,EG,2798
PK,MQ,243
PK,NO,2125
PK,MX,693
PK,DE,1917
PK,JM,1997
PK,NZ,1070
PK,BI,2067
PK,NC,189
PK,MO,1179
PK,LT,654
PK,CG,1926
PK,HT,1725
PK,BY,1307
PK,GP,312
PK,NL,925
YT,NP,241
YT,SV,223
YT,OM,4691
YT,NG,1865
YT,TJ,160
YT,EG,1026
YT,GE,216
YT,CV,7415
YT,DE,715
YT,DZ,2593
YT,UY,403
YT,CG,32079
YT,PT,925
YT,EC,411
YT,CL,256
YT,LT,207
YT,SA,2479
YT,GP,93548
YT,BY,289
YT,CH,3819
YT,GH,3552
YT,BI,276310
YT,US,493
YT,KE,11973
YT,TD,18434
YT,PF,43670
YT,MK,217
YT,TR,366
YT,SZ,8173
YT,PE,236
YT,RE,14125411
YT,CD,38823
YT,NE,15319
YT,BJ,48293
YT,KY,1159
YT,TT,3097
YT,GB,803
YT,TG,13678
YT,LB,1667
YT,LC,16421
YT,LA,198
YT,IT,850
YT,LR,7020
YT,NO,540
YT,CF,23666
YT,IE,826
YT,LU,7384
YT,CR,332
YT,BD,530
YT,TW,66
YT,HR,209
YT,VU,26078
YT,TO,2761
YT,NZ,696
YT,YT,231791814
YT,KR,179
YT,NL,821
YT,GQ,5179
YT,MV,932
YT,AU,714
YT,MZ,11780
YT,PG,3668
YT,BG,481
YT,JP,131
YT,MD,280
YT,KZ,134
YT,SC,438858
YT,PK,518
YT,ID,317
YT,AZ,180
YT,JM,5953
YT,KH,269
YT,DJ,25548
YT,SB,167802
YT,KM,33338906
YT,NC,59626
YT,GM,3137
YT,AG,15470
YT,PL,258
YT,CO,346
YT,GW,3472
YT,NA,10624
YT,MT,1743
YT,CI,14888
YT,CZ,238
YT,WS,2745
YT,AO,7371
YT,PR,263
YT,UG,25625
YT,SG,294
YT,XK,225
YT,CW,2148
YT,AT,650
YT,DO,1422
YT,GY,11068
YT,BH,1594
YT,LV,1449
YT,VN,103
YT,TH,132
YT,SE,708
YT,HN,657
MY,KE,952
MY,BA,613
MY,FI,791
MY,GR,1381
MY,GT,220
MY,FJ,1520
MY,HU,417
MY,EE,519
MY,IN,2441
MY,BO,327
MY,LS,387
MY,LK,7723
MY,MN,718
MY,LB,2176
MY,JE,1262
MY,JO,1963
MY,KG,398
MY,MA,920
MY,BS,633
MY,BR,247
MY,AE,16542
MY,MG,603
MY,HK,22322
MY,CM,518
MY,GF,467
MY,BD,43910
MY,DK,878
MY,ES,520
MY,GD,502
MY,MY,2646333
MY,LY,1716
MY,MM,23430
MY,ID,32246
MY,MQ,205
MY,BI,442
MY,BB,678
MY,BW,937
MY,ML,477
MY,MR,793
MY,BJ,826
MY,KW,15523
MY,ET,860
MY,ME,553
MY,GN,1370
MY,MU,5640
MY,MW,461
MY,CA,1724
MY,AG,543
MY,CR,462
MY,AR,278
MY,BT,4484
MY,BN,230500
MY,JP,3067
MY,LA,4254
MY,CV,270
MY,AL,502
MY,GU,2016
MY,IM,2632
MY,LC,573
MY,DZ,608
MY,LT,385
MY,HT,380
MY,JM,619
MY,MX,263
MY,GP,242
MY,AM,178
MY,CH,1505
MY,GA,1193
MY,EC,288
MY,AW,632
MY,MK,526
MY,FR,620
MY,BY,543
MY,HR,553
MY,GH,1096
MY,CD,400
MY,CL,259
MY,CG,870
MY,DE,920
MY,KI,1333
MY,EG,1221
MY,MD,180
MY,MV,43292
MY,AU,17134
MY,KY,2226
MY,KR,4247
MY,GB,2732
MY,KZ,441
MY,MO,30616
MY,DJ,1799
MY,GM,1891
MY,BF,401
MY,IS,944
MY,GQ,2606
MY,BE,638
MY,BZ,495
MY,CF,819
MY,IE,4498
MY,AZ,415
MY,CY,4468
MY,KH,10859
MY,IT,967
MY,LR,1862
MY,CO,284
MY,BG,484
MY,GW,386
MY,KM,1002
MY,GE,300
MY,LU,945
MY,MT,2311
MY,CI,442
MY,CZ,481
MY,AO,607
MY,CW,608
MY,AT,788
MY,DO,431
MY,GY,1009
MY,BH,23610
MY,LV,416
MY,HN,335
RS,IN,230
RS,BO,464
RS,BA,919300
RS,LK,665
RS,MU,1960
RS,FI,5140
RS,GR,23949
RS,BR,606
RS,FJ,417
RS,EE,4401
RS,MO,724
RS,MW,298
RS,NI,437
RS,MN,997
RS,LB,2717
RS,BZ,489
RS,BT,251
RS,CM,921
RS,KG,953
RS,JO,1286
RS,PH,600
RS,BB,2120
RS,MM,120
RS,MG,1078
RS,JM,1623
RS,JE,2088
RS,ML,868
RS,LY,1555
RS,LS,224
RS,PF,944
RS,RS,15906772
RS,BW,948
RS,ES,4057
RS,AM,1875
ZW,PT,1054
ZW,JM,10712
ZW,SK,358
ZW,ZW,23880456
ZW,MR,3732
ZW,DZ,1358
ZW,ZM,196692
ZW,MX,199
ZW,RS,650
ZW,MM,152
ZW,ET,3690
ZW,SV,231
ZW,GQ,23772
ZW,PY,405
ZW,NZ,12042
ZW,BE,1516
ZW,BF,7597
ZW,VU,1251
ZW,MQ,822
ZW,SA,1226
ZW,LY,977
ZW,GA,7111
ZW,TJ,670
ZW,SN,6510
ZW,AR,240
ZW,CR,569
ZW,NG,8856
ZW,CA,6718
ZW,HT,6018
ZW,UY,267
ZW,BG,530
ZW,CV,2661
ZW,CG,16087
ZW,LC,8657
ZW,EC,280
ZW,CH,2614
ZW,CL,289
ZW,GP,1009
ZW,BY,749
ZW,LT,504
ZW,TD,4406
ZW,KR,458
ZW,GH,18209
ZW,CD,24909
ZW,NE,7119
ZW,HR,470
ZW,TR,685
ZW,RE,863
ZW,MK,545
ZW,SZ,181172
ZW,MD,252
ZW,EG,669
ZW,KE,17596
ZW,KI,1026
ZW,LA,263
ZW,BN,830
ZW,SR,2120
ZW,BZ,3500
ZW,PG,4232
ZW,CO,333
ZW,NO,2306
ZW,NP,405
ZW,GE,356
ZW,GB,24704
ZW,TG,14287
ZW,MV,2983
ZW,KW,1912
ZW,AU,16500
ZW,TO,4192
ZW,VC,5821
ZW,ME,640
ZW,EE,517
ZW,AL,483
ZW,ZA,399120
ZW,KG,283
ZW,IS,549
ZW,CY,123162
ZW,IT,673
ZW,LR,41093
ZW,LU,2051
ZW,MZ,111247
ZW,NC,232
ZW,IE,16403
ZW,KM,3451
ZW,TT,3895
ZW,CF,8684
ZW,JP,508
ZW,KZ,284
ZW,KH,280
ZW,TW,145
ZW,KY,53105
ZW,ML,9177
ZW,DE,3315
ZW,GM,9148
ZW,BS,4910
ZW,YT,2180
ZW,NL,2487
ZW,DJ,3746
ZW,PK,1351
ZW,GW,10389
ZW,SB,2281
ZW,MT,4049
ZW,CI,9270
ZW,CZ,841
ZW,AZ,462
ZW,WS,1643
ZW,AO,14818
ZW,PR,282
ZW,UG,26807
ZW,SG,778
ZW,XK,330
ZW,CW,1913
ZW,AT,1199
ZW,DO,1644
ZW,GY,5016
ZW,BH,6343
ZW,VN,112
ZW,LV,370
ZW,TH,192
ZW,SE,2009
ZW,HN,373
IS,BA,19809
IS,AG,3695
IS,IN,226
IS,BO,462
IS,BR,860
IS,FI,44130
IS,GR,15567
IS,FJ,695
IS,GT,867
IS,BB,2555
IS,ES,18936
IS,GU,4782
IS,IM,18051
IS,BW,502
IS,HR,32854
IS,AE,4846
IS,AM,1249
IS,HK,4070
IS,BI,813
IS,GF,5187
IS,DZ,456
IS,AW,5405
IS,GM,15114
IS,CM,1057
IS,BT,516
IS,GN,2563
IS,HU,19102
IS,GA,813
IS,EE,46337
IS,ET,1608
IS,FR,7156
IS,DK,426408
IS,EG,489
IS,DJ,2202
IS,GD,2448
IS,BJ,860
IS,DE,23907
IS,CG,454
IS,BD,200
IS,CL,2091
IS,CV,45090
IS,CH,40711
IS,BY,4032
IS,AR,1463
IS,IS,207583285
IS,BF,370
IS,GB,24535
IS,CD,378
IS,AU,9455
IS,IE,29456
IS,AZ,2131
IS,ID,385
IS,GE,11563
IS,CF,765
IS,CO,1557
IS,CA,11138
IS,EC,1611
IS,GH,4949
IS,HT,1121
IS,GP,2281
IS,BZ,1628
IS,AL,18106
IS,CY,15526
IS,BE,19428
IS,GQ,29078
IS,CR,4397
IS,BN,4871
IS,CI,693
IS,CZ,21069
IS,GW,3669
IS,BG,15391
IS,BS,6015
IS,AO,1014
IS,CW,4544
IS,AT,29569
IS,GY,1843
IS,BH,3351
IS,DO,2225
IS,HN,1389
NZ,KR,7141
NZ,BA,1341
NZ,AG,5514
NZ,IN,4184
NZ,BO,426
NZ,MU,8227
NZ,BR,1837
NZ,NO,8023
NZ,MW,1154
NZ,FI,6195
NZ,GR,2739
NZ,FJ,680350
NZ,KG,325
NZ,GT,328
NZ,JO,1724
NZ,NI,372
NZ,KI,590751
NZ,MO,14207
NZ,BB,6568
NZ,ES,3082
NZ,GU,20690
NZ,IM,47343
NZ,MA,619
NZ,BW,2970
NZ,HR,4692
NZ,KZ,586
NZ,LS,340
NZ,LY,221
NZ,AE,16473
NZ,IT,3732
NZ,LR,971
NZ,ML,288
NZ,AM,423
NZ,HK,18258
NZ,LK,22689
NZ,BI,876
NZ,GF,996
NZ,MM,970
NZ,DZ,306
NZ,MX,597
NZ,AW,2726
NZ,GM,2539
NZ,CM,447
NZ,BT,3551
NZ,GN,252
NZ,MN,1147
NZ,HU,2796
NZ,GA,371
NZ,EE,7057
NZ,ET,2016
NZ,FR,4803
NZ,KH,6950
NZ,MQ,1443
NZ,LA,2561
NZ,NC,33716
BS,BF,2643
BS,BD,439
BS,AE,4932
BS,AU,3817
BS,BG,1709
BS,AZ,348
BS,AO,3485
BS,AT,2560
BS,BH,3234
BJ,AG,4716
BJ,AE,5221
BJ,BA,2827
BJ,BB,3934
BJ,BI,99613
BJ,AM,756
BJ,BJ,22444762
BJ,BD,2648
BJ,AL,2543
BJ,AW,4787
BJ,AR,1618
BJ,AU,386
BJ,BE,6753
BJ,BF,299148
BJ,AZ,2941
BJ,BG,2625
BJ,AO,29918
BJ,AT,2553
BJ,BH,2882
AM,AG,379
AM,AM,16054119
AM,AE,3836
AM,AL,989
GA,BO,767
GA,FI,756
GA,FJ,1275
GA,BZ,3283
GA,CY,6956
GA,BA,524
GA,BT,330
GA,ES,3559
GA,EE,306
GA,BR,1670
GA,AE,6324
GA,BB,2737
GA,AW,1415
GA,BW,23105
GA,DK,1003
GA,FR,61835
GA,AM,274
GA,GA,82187822
GA,DZ,5720
GA,ET,2232
GA,CM,604686
GA,BI,42172
GA,BJ,566518
GA,AG,7939
GA,BG,542
GA,BN,820
GA,BS,4988
GA,CV,17486
GA,BE,11282
GA,DJ,23322
GA,EG,1560
GA,CG,1586276
GA,BY,1120
GA,AL,745
GA,BD,954
GA,BF,324901
GA,CD,275725
GA,AR,635
GA,AU,449
GA,CL,768
GA,EC,792
GA,CH,5690
GA,CF,718407
GA,CA,4959
GA,CR,932
GA,DE,2756
GA,CO,905
GA,AZ,854
GA,CI,271924
GA,CZ,342
GA,AO,43491
GA,CW,2159
GA,AT,1105
GA,DO,5936
GA,BH,2491
MK,LK,545
MK,IN,220
MK,BO,381
MK,GF,520
MK,BA,196306
MK,GT,384
MK,KI,2342
MK,JE,1507
MK,KR,375
MK,BB,1331
MK,BZ,695
MK,JO,1311
MK,AE,6618
MK,LS,349
MK,GE,3472
MK,ID,494
MK,MA,1365
MK,BW,874
MK,HU,8372
MK,HR,193326
MK,ES,3089
MK,HK,732
MK,CM,774
MK,BT,399
MK,KE,1191
MK,BR,589
MK,AG,3045
MK,DZ,1006
MK,BI,779
MK,FI,7183
MK,GR,36787
MK,DK,25043
MK,FR,6164
MK,AW,1579
MK,BN,661
MK,AM,2113
MK,FJ,510
MK,CA,6500
MK,ET,365
MK,GU,535
MK,IM,2643
MK,CO,564
MK,GA,716
MK,HT,513
MK,LA,172
MK,LY,490
MK,DJ,1008
MK,MG,575
MK,BD,388
MK,EG,791
MK,CV,1251
MK,GD,1681
MK,AR,849
MK,BJ,2688
MK,DE,103535
MK,LT,4485
MK,CG,805
MK,ME,501233
MK,GN,675
MK,GP,679
MK,MK,53525172
MK,GH,1469
MK,AL,351752
MK,LC,3259
MK,CH,313128
MK,BY,7883
MK,IT,32961
MK,LR,1386
MK,CL,557
MK,MD,5353
MK,BE,26739
MK,JM,1885
MK,KW,2302
MK,AU,29104
MK,KZ,1637
MK,KG,1534
MK,CD,516
MK,GW,537
MK,GB,10384
MK,KH,222
MK,EE,6479
MK,CY,16083
MK,EC,587
MK,GQ,2253
MK,BG,116975
MK,CR,1010
MK,IS,14848
MK,KY,5778
MK,BF,609
MK,LB,1663
MK,KM,287
MK,AZ,2693
MK,JP,491
MK,GM,2695
MK,CF,7310
MK,IE,4915
MK,BS,1103
MK,LU,47669
MK,CI,884
MK,CZ,22431
MK,AO,788
MK,CW,1280
MK,AT,137376
MK,DO,1258
MK,GY,1217
MK,BH,3601
MK,LV,5631
MK,HN,642
MV,KI,3931
MV,FI,1825
MV,GR,5730
MV,MO,10049
MV,FJ,5878
MV,GF,1164
MV,IN,10212
MV,BO,540
MV,KR,2721
MV,MU,40812
MV,BW,2818
MV,HU,1176
MV,ES,2152
MV,BR,826
MV,LK,328543
MV,LS,1755
MV,MN,985
MV,MA,2079
MV,CM,1402
MV,BT,23177
MV,EE,1966
MV,KG,2015
MV,GT,543
MV,BZ,3013
MV,LY,4291
MV,BA,1570
MV,AW,2587
MV,ML,1207
MV,IT,6392
MV,LR,4821
MV,MM,1101
MV,AM,1206
MV,KZ,1694
MV,DK,3014
MV,GA,1301
MV,AE,80579
MV,BB,2483
MV,MG,3904
MV,MQ,941
MV,GN,1376
MV,ET,1661
MV,ME,3100
MV,CA,3106
MV,LA,1641
MV,DZ,1336
MV,BJ,2232
MV,MR,1459
MV,FR,1812
MV,HK,4146
MV,GU,3622
MV,IM,4222
MV,BI,1653
MV,AR,600
MV,EG,4647
MV,IS,3362
MV,BD,293011
MV,LT,1508
MV,BE,1518
MV,JO,4600
MV,DE,3050
MV,CV,3859
MV,BS,2748
MV,CG,1466
MV,AL,996
MV,GP,1196
MV,KE,5308
MV,KM,1208
MV,LC,9305
MV,MK,1996
MV,CL,430
MV,GH,2996
MV,KW,88104
MV,GD,6314
MV,HT,1373
MV,MD,854
MV,BN,64213
MV,CR,1214
MV,JE,4704
MV,AU,10622
MV,GB,5293
MV,HR,1616
MV,MV,109975100
MV,BY,13622
MV,EC,653
MV,GQ,4197
MV,ID,4115
MV,CD,1300
MV,BF,894
MV,CY,14009
MV,JM,2948
MV,KH,2426
MV,JP,3105
MV,BG,1634
MV,CH,8215
MV,GE,1393
MV,CO,702
MV,CF,2245
MV,AG,5194
MV,LB,15175
MV,LU,3762
MV,KY,24799
MV,GW,1049
MV,IE,4610
MV,DJ,3134
MV,GM,3316
MV,CI,1317
MV,CZ,3685
MV,AZ,2133
MV,MT,15058
MV,AO,1726
MV,CW,1610
MV,AT,3419
MV,DO,1479
MV,GY,4500
MV,BH,211295
MV,LV,2394
MV,HN,1284
LY,FI,463
LY,GR,1401
LY,LK,469
LY,GT,309
LY,CM,11949
LY,BS,414
LY,BR,396
LY,HU,459
LY,GF,737
LY,EE,169
LY,BA,1685
LY,LS,2459
LY,ES,899
LY,LB,14912
LY,IN,291
LY,BO,399
LY,GU,219
LY,IM,184
LY,KE,6317
LY,FJ,314
LY,GD,491
LY,GN,26438
LY,BB,316
LY,BT,205
LY,AE,8239
LY,BW,2631
LY,AG,447
LY,FR,1922
LY,HK,220
LY,JO,28915
LY,JE,168
LY,BD,5718
LY,LY,5476424
LY,ID,524
LY,AM,243
LY,GQ,15191
LY,IT,2630
LY,LR,11458
LY,DK,540
LY,GA,10089
LY,BI,25276
LY,KW,14972
LY,IS,364
LY,BF,11416
LY,DZ,14369
LY,JM,959
LY,AL,794
LY,GM,15990
LY,AR,357
LY,DJ,7180
LY,AW,352
LY,CG,6002
LY,BE,1312
LY,LT,381
LY,JP,111
LY,EG,50219
LY,LA,185
LY,LC,1034
LY,CA,1645
LY,BY,1351
LY,BG,612
LY,HT,1280
LY,CH,2230
LY,CL,272
LY,ET,4965
LY,KY,444
LY,CD,2208
LY,BJ,6700
LY,KI,318
LY,AU,415
LY,GB,2232
LY,BZ,411
LY,EC,423
LY,GH,21230
LY,GP,228
LY,HR,474
LY,CV,863
LY,CY,7882
LY,GW,11821
LY,CF,34695
LY,KG,436
LY,BN,1314
LY,CO,554
LY,KH,367
LY,CR,414
LY,KZ,353
LY,KR,572
LY,GE,552
LY,IE,2016
LY,LU,2373
LY,KM,1928
LY,DE,2841
LY,CI,12983
LY,CZ,443
LY,AZ,736
LY,AO,1523
LY,CW,332
LY,AT,1133
LY,DO,750
LY,GY,771
LY,BH,6904
LY,LV,293
LY,HN,606
TT,FI,998
TT,GR,1133
TT,KE,5130
TT,FJ,60564
TT,GF,109615
TT,AG,901217
TT,PH,1633
TT,IN,855
TT,BO,1414
TT,JE,8809
TT,BR,2337
TT,BA,767
TT,LK,4938
TT,BT,519
TT,KG,215
TT,KI,3965
TT,MW,2278
TT,MN,254
TT,NO,2764
TT,TL,828
TT,HU,602
TT,BB,1103554
TT,LS,2322
TT,MO,1605
TT,MG,2294
TT,GT,1201
TT,JO,1232
TT,RO,929
TT,AE,4352
TT,BW,6525
TT,SK,507
TT,MM,154
TT,MA,1451
TT,GE,610
TT,SI,1133
TT,ID,775
TT,NI,2715
TT,NA,10501
TT,PF,1850
TT,AW,106274
TT,EE,778
TT,TN,1474
TT,GQ,4884
TT,AM,323
TT,SA,1557
TT,PT,1787
TT,SR,493161
TT,RS,1183
TT,PE,7679
TT,BI,1511
TT,FR,1343
TT,RW,1868
TT,DZ,973
TT,GN,2657
TT,MX,1226
TT,ST,2919
TT,LY,498
TT,PY,2062
TT,BN,2060
TT,MQ,40384
TT,HK,1102
TT,GU,6186
TT,IM,3003
TT,ES,2681
TT,CM,3396
TT,CA,36990
TT,HT,19566
TT,MR,1510
TT,IS,2667
TT,AR,1834
TT,GA,3484
TT,NG,5859
TT,BD,961
TT,NP,535
TT,OM,2218
TT,CR,3973
TT,EG,814
TT,GD,2894553
TT,MU,27898
TT,BJ,2896
TT,NL,6586
TT,CV,2654
TT,SV,1698
TT,SC,13376
TT,LT,609
TT,JP,1101
TT,ME,1415
TT,ET,1271
TT,BZ,118706
TT,TD,1137
TT,KM,1753
TT,GP,32454
TT,DK,1858
TT,SL,13127
TT,GH,8939
TT,LC,935875
TT,AL,964
TT,PK,1596
TT,KR,476
TT,CG,4491
TT,MK,1239
TT,RE,2469
TT,TO,8501
TT,BY,732
TT,TR,485
TT,TT,64513079
TT,SZ,3425
TT,MY,1023
TT,CL,5519
TT,QA,4041
TT,MD,285
TT,BG,907
TT,GB,14142
TT,TG,3747
TT,KW,2244
TT,LA,287
TT,GW,2602
TT,MV,3882
TT,AZ,780
TT,PL,436
TT,PA,10085
TT,AU,2966
TT,JM,674388
TT,CD,2486
TT,NE,1861
TT,KZ,333
TT,DJ,1731
TT,NC,796
TT,SN,3197
TT,KH,306
TT,GM,10804
TT,EC,6184
TT,CH,3333
TT,BE,1593
TT,KY,433930
TT,HR,1018
TT,BF,1689
TT,MZ,2682
TT,TJ,582
TT,CY,2985
TT,NZ,3167
TT,LB,1916
TT,CF,3483
TT,CO,11000
TT,LU,3078
TT,ML,2389
TT,IT,1201
TT,LR,14837
TT,BS,195877
TT,PG,4756
TT,DE,1815
TT,SB,4622
TT,IE,6141
TT,MT,6215
TT,CI,2633
TT,CZ,561
TT,AO,3409
TT,PR,4626
TT,SG,1989
TT,CW,97062
TT,AT,1548
TT,DO,21582
TT,GY,3113780
TT,BH,2867
TT,LV,743
TT,TH,290
TT,SE,2266
TT,HN,2818
NE,EE,306
NE,FJ,1364
CD,BT,540
NE,BT,671
CD,AG,3352
NE,AG,3617
NE,HU,352
NE,MU,3211
NE,IN,585
CD,BO,560
NE,BO,618
NE,GF,10824
NE,MW,14031
CD,BA,336
NE,BA,569
NE,JO,3418
NE,JM,6149
NE,GE,595
NE,MA,14308
NE,ID,797
NE,MM,285
NE,LS,18297
NE,GT,539
NE,CM,221112
CD,BR,1127
NE,BR,715
NE,GQ,108875
NE,KR,230
CD,BB,1969
NE,BB,1631
