id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
1678,"United States",Reston,"North America","LINX NoVa",https://www.linx.net/,Active,20140300,111022,38.95669,-77.34210,45,17000000,14000000,8000000,0.000000,Yes,2018-08-22,32,213,27,30,200,36,https://portal.linx.net/members/list-ip-asn,Yes,IAD,253
2047,"United States",Fremont,"North America","Fremont Cabal Internet Exchange",http://fcix.net/,Active,20180400,0,37.56283,-122.00044,39,16000000,0,1000000,0.000000,No,2021-04-03,33,216,33,36,224,37,http://fcix.net/participants/,No,,253
1961,Iran,Tabriz,Europe,"Tabriz IX",http://tabriz-ix.ir/,Active,20160000,0,38.05774,46.31062,6,14965526,9872449,6394469,0.000000,No,2021-07-11,3,217,3,225,549,98,http://tabriz-ix.ir/members,No,,383
1974,Russia,Krasnoyarsk,Europe,Sibir-IX,http://www.sibir-ix.ru/provider/,Active,20170300,0,56.17000,92.50000,55,14600000,10400000,7900000,0.000000,No,2019-07-28,10,218,15,77,164,99,http://www.sibir-ix.ru/provider-list/,No,,383
1994,"United States",Pittsburgh,"North America","Pittsburgh Internet Exchange",https://pit-ix.net/,Active,20171001,0,40.45000,-79.95000,20,14507238,9628741,5494128,0.000000,No,2021-07-11,34,219,49,55,322,38,https://pit-ix.net/participants/,No,,253
1957,Australia,Brisbane,Asia-Pacific,"Megaport IX Brisbane",https://www.megaport.com/megaport-exchange/,Active,20130900,28055,-27.38000,153.10001,109,14000000,8590000,4000000,0.000000,Yes,0000-00-00,11,220,6,18,85,47,https://www.megaport.com/services/ix-connected-networks/,Yes,SYD,249
2052,India,Kolkata,Asia-Pacific,"Extreme IX Kolkata",https://extreme-ix.org,Active,0,0,22.57000,88.40000,8,13522854,6971665,1086328,0.000000,No,2021-07-11,5,221,15,102,486,48,https://extreme-ix.org/members/peers/,No,,249
1440,Brazil,Belém,"Latin America","Ponto de Troca de Trafego do Belém",https://ix.br/adesao/bel,Active,20110600,0,-1.46670,-48.48330,41,13230000,7780000,1200000,0.000000,No,2021-04-03,19,223,18,23,216,26,https://ix.br/particip/bel,No,,137
1385,Romania,Bucharest,Europe,Balcan-IX,http://www.balcan-ix.net/,Active,20080000,0,44.50000,26.13000,46,12200000,0,3500000,0.000000,No,2021-04-03,3,226,2,95,196,101,http://www.balcan-ix.net/ro/balcan-ix-partners/,No,,383
2137,Brazil,"João Pessoa","Latin America","Ponto de Troca de Trafego do João Pessoa",https://ix.br/adesao/jpa/,Active,20180000,0,-7.14643,-34.95164,28,11430000,7800000,2000000,0.000000,No,2021-04-03,20,228,24,31,263,28,https://ix.br/particip/jpa,No,,137
2005,"United States",Dallas,"North America","Megaport Dallas"," https://www.megaport.com",Active,0,0,32.77000,-96.77000,24,11400000,8000000,5000000,0.000000,No,0000-00-00,35,229,42,48,289,39,https://www.megaport.com/services/ix-connected-networks/,No,,253
1839,"Burkina Faso",Ouagadougou,Africa,"BFIX Ouagadougou ",HTTP://www.bfix.bf/,Active,20150626,0,12.37140,-1.51970,12,11145400,7778633,2522450,0.000000,Yes,2021-07-11,1,230,1,17,407,13,https://www.bfix.bf/index.php/membres-bfix,Yes,OUA,81
1959,Australia,Perth,Asia-Pacific,"Megaport IX Perth",https://www.megaport.com/megaport-exchange/,Active,20130000,17636,-31.93000,115.95000,60,11000000,6000000,2700000,0.000000,Yes,0000-00-00,12,231,11,33,156,50,https://www.megaport.com/services/ix-connected-networks/,Yes,SYD,249
1978,Bulgaria,Sofia,Europe,"Megaport MegaIX Sofia",https://www.megaport.com/services/internet-exchange/,Active,20160600,0,42.65000,23.38000,25,11000000,6000000,2000000,0.000000,No,0000-00-00,4,231,4,135,283,102,,No,,383
1863,Russia,Omsk,Europe,"Omsk Internet exchange",http://www.omsk-ix.ru/,Active,20060000,0,54.98850,73.32420,15,10700000,5200000,1000000,0.000000,No,2019-07-28,12,233,28,162,359,103,http://www.omsk-ix.ru/members,No,,383
1848,Angola,Luanda,Africa,ANGONIX,http://www.angonix.net/,Active,20150309,5495,-8.85000,13.23000,21,10000000,0,3,0.000000,Yes,2021-04-03,1,236,1,11,306,14,http://www.angonix.net/customers-partners/customers/,Yes,LAD,81
1540,Canada,Winnipeg,"North America","Winnipeg Internet Exchange",http://wpgix.ca/,Active,20130500,122150,49.88330,-97.15000,25,8800000,2,2600000,0.000000,Yes,2019-03-18,5,243,6,44,283,42,http://wpgix.ca/?page_id=13,Yes,YWG,253
2029,"Trinidad and Tobago","Princes Town","Latin America",TTIX2,https://ix.tt/,Active,20170131,0,10.26570,-61.38167,8,8750000,2000000,1900000,0.000000,No,2021-04-03,1,244,1,70,486,31,https://ix.tt/membership/founding-members/,No,,137
2020,Myanmar,Yangon,Asia-Pacific,"Myanmar Internet Exchange",http://www.mm-ix.net/index.php,Active,20170900,0,16.90377,96.02942,12,8460000,7300000,500000,0.000000,No,2021-03-29,1,245,1,86,407,52,http://www.mm-ix.net/members.php?idx=10,No,,249
1861,Russia,Novosibirsk,Europe,"DataIX Novosibirsk",http://www.dataix.ru/,Active,20120000,0,55.03000,82.90000,27,8000000,0,1500000,0.000000,No,2017-11-01,13,246,25,125,267,106,http://www.dataix.ru/eng/members/,No,,383
1864,Russia,"St. Petersburg",Europe,PIRIX,http://pirix.ru/,Active,20080000,0,59.93000,30.30000,50,7900000,5100000,3600000,0.000000,No,2018-06-29,14,248,17,86,178,107,http://pirix.ru/members/,No,,383
2146,Bulgaria,Varna,Europe,"Varna Internet Exchange",http://www.varnaix.net/en/index.html,Active,20190000,,43.19400,27.89757,8,7800000,0,0,0.000000,No,2021-04-03,5,250,6,206,486,109,http://www.varnaix.net/en/members.html,No,,383
1932,"United States","Los Angeles","North America","Megaport IX Los Angeles",https://www.megaport.com/services/ix-connected-networks/,Active,20161104,236358,33.97000,-118.25000,28,7600000,6970000,4000000,0.000000,Yes,0000-00-00,38,251,37,42,263,43,https://www.megaport.com/services/ix-connected-networks/,Yes,BUR,253
1946,Paraguay,Asuncion,"Latin America","Punto de Intercambio de Tráfico de Paraguay",http://ix.py/,Active,20160000,2394,-25.24000,-57.52000,15,7220000,2400000,500000,0.000000,Yes,2021-04-03,1,252,1,46,359,32,http://ix.py/,Yes,ASU,137
1985,Kyrgyzstan,Bishkek,Asia-Pacific,KG-IX,http://kg-ix.net/,Active,20180214,0,42.87679,74.45178,5,7000000,3000000,400000,0.000000,No,0000-00-00,2,253,2,118,571,54,,No,,249
2011,India,Hyderabad,Asia-Pacific,"Extreme IX Hyderabad",https://extreme-ix.org/,Active,20160623,0,17.45000,78.47000,13,6823688,3651561,322378,0.000000,No,2021-07-11,6,254,12,82,385,55,,No,,249
1833,Brazil,Maringá,"Latin America","Ponto de Troca de Trafego do Maringa",https://ix.br/adesao/mgf,Active,20131100,0,-23.42100,-51.93310,68,6800000,4080000,800000,0.000000,No,2021-04-03,22,255,12,15,140,33,https://ix.br/particip/mgf,No,,137
2155,Sweden,Gothenburg,Europe,"STHIX - Gothenburg",https://www.sthix.net/,Active,,,57.67000,12.30000,22,6294027,2797931,908941,0.000000,No,2021-07-11,6,257,4,141,302,111,https://www.sthix.net/index.php/connected-networks-gbg/,No,,383
2067,Ireland,Cork,Europe,"INEX Cork",https://www.inex.ie/,Active,20160400,0,51.85000,-8.48000,17,6241502,2948615,1202747,0.000000,No,2021-07-11,2,258,2,154,340,112,https://www.inex.ie/about-us/inex-members/,No,,383
1854,France,Lille,Europe,Lillix,http://www.lillix.fr/,Active,20140627,0,50.62920,3.05730,23,6000000,0,2000000,0.000000,No,2021-04-03,6,259,7,138,294,113,http://www.lillix.fr/membres/,No,,383
2260,Ukraine,Kremenchuk,Europe,kremen-IX,https://kremen-ix.net.ua/#statistika,Active,,,,,8,5580000,2500000,526000,0.000000,No,0000-00-00,5,260,7,206,486,114,https://kremen-ix.net.ua/#uchasniki,No,,383
2125,Brazil,Blumenau,"Latin America","FURB Internet Exchange",https://ix.furb.br/,Active,20180901,0,-26.85625,-49.23919,3,5200000,700000,400000,0.000000,No,2021-04-03,23,264,34,97,631,34,https://ix.furb.br/member,No,,137
1444,Brazil,"São José dos Campos","Latin America","Ponto de Troca de Trafego do São José dos Campos",https://ix.br/adesao/sjc,Active,20110000,0,-23.18270,-45.88300,14,5130000,192000,80000,0.000000,No,2021-04-03,24,266,31,50,373,35,https://ix.br/particip/sjc,No,,137
2075,Kenya,Mombasa,Africa,"Asteroid Mombasa",https://www.asteroidhq.com/ixp-locations/4,Active,20181200,0,-4.05000,39.66670,10,5030000,0,500000,0.000000,Yes,0000-00-00,2,267,2,22,431,16,https://www.asteroidhq.com/ixp-locations/4/networks-connected,Yes,"MBA, UAS",81
2149,Australia,Adelaide,Asia-Pacific,"EdgeIX - Adelaide",https://www.edgeix.net/,Active,20190000,,-34.93000,138.52000,21,4967244,2796868,1185032,0.000000,No,2021-07-11,13,269,17,66,306,57,https://www.edgeix.net/who-is-peering/,No,,249
2065,Greece,Thessaloniki,Europe,"GR-IX Thessaloniki",https://www.gr-ix.gr,Active,20180000,0,40.62125,22.91101,21,4671461,3141503,1229386,0.000000,No,2021-07-11,2,271,2,143,306,117,https://www.gr-ix.gr/members/,No,,383
1966,Canada,Saskatoon,"North America","YXEIX Saskatoon Internet Exchange",http://www.yxeix.ca/,Active,20170718,230277,52.14246,-106.62720,6,3810000,112000,40000,0.000000,Yes,2021-04-03,6,275,11,88,549,46,http://www.yxeix.ca/peers.html,Yes,YXE,253
1705,Afghanistan,Kabul,Asia-Pacific,"National Internet Exchange of Afghanistan",http://www.nixa.af/,Active,20180700,0,34.55395,68.91754,20,3760000,2190000,58300,0.000000,Yes,2021-01-30,1,276,1,67,322,58,"https://nixa.af/our-partners ",Yes,KBL,249
1789,Bolivia,"La Paz","Latin America","Punto de Intercambio de Trafico de Bolivia",http://www.pit.bo/,Active,20131113,0,-16.50000,-68.15000,10,3700000,0,100000,0.000000,No,2021-04-03,1,277,1,60,431,36,http://www.pit.bo/index.php/isp-conectados,No,,137
1445,Brazil,"São José do Rio Preto","Latin America","Ponto de Troca de Trafego do São José do Rio Preto",https://ix.br/adesao/sjp,Active,20130100,0,-20.80810,-49.38110,24,3670000,1010000,300000,0.000000,No,2021-04-03,25,278,27,34,289,37,https://ix.br/particip/sjp,No,,137
2021,France,Clermont-Ferrand,Europe,AuvernIX,http://www.auvernix.org/,Active,20121030,0,45.78706,3.07771,9,3100000,140000,50000,0.000000,No,2021-04-03,7,282,14,200,466,122,http://www.auvernix.org/les-membres-du-gix/,No,,383
2076,Paraguay,"Ciudad del Este","Latin America",IX-CDE,,Active,20181205,0,-25.49297,-54.81113,4,3000000,0,0,0.000000,No,0000-00-00,2,286,2,91,600,38,,No,,137
1997,Albania,Tirana,Europe,"Albanian Neutral Internet eXchange",https://www.anix.al/,Active,20180000,0,41.32750,19.81870,16,2990000,35000,10000,0.000000,Yes,2021-04-03,1,287,1,157,349,125,https://www.anix.al/,Yes,TIA,383
1927,"United States",Portland,"North America","Northern New England Neutral Internet Exchange",http://www.nnenix.net/,Active,20170000,233163,45.52000,-122.68000,4,2816634,1460851,209378,0.000000,Yes,2021-07-11,42,288,85,99,600,48,http://www.nnenix.net/participants/,Yes,BGR,253
1506,Norway,Oslo,Europe,"Norwegian Internet Exchange Oslo 2",https://www.nix.no,Active,20000500,0,59.95000,10.70000,22,2800000,0,2200000,0.000000,No,2021-04-03,2,289,3,141,302,126,https://www.nix.no/who-is-connected/,No,,383
1816,"United States",Milwaukee,"North America","Milwaukee Internet Exchange",HTTP://www.mkeix.net/,Active,20110000,818,43.03890,-87.90650,17,2800000,0,400000,0.000000,Yes,2020-05-21,43,289,53,59,340,49,http://www.mkeix.net/participants/,Yes,MKE,253
1511,Norway,Stavanger,Europe,"Stavanger Internet exchange",http://www.nix.no/,Active,20070000,0,58.97000,5.71000,4,2600000,0,390,0.000000,No,2021-04-03,3,291,7,243,600,127,https://www.nix.no/who-is-connected/,No,,383
2081,Canada,Vancouver,"North America","UNMETERED Exchange",http://unmetered.exchange/,Active,20180000,0,49.18000,-123.17000,5,2500000,0,1000000,0.000000,No,2019-05-27,7,292,12,92,571,50,http://unmetered.exchange/,No,,253
1409,Argentina,Rosario,"Latin America","CABASE IXP Rosario",https://www.cabase.org.ar/nap-rosario/,Active,20110331,12938,-32.95000,-60.65000,21,2290000,0,0,0.000000,Yes,0000-00-00,2,293,3,36,306,39,https://www.cabase.org.ar/nap-rosario/,Yes,ROS,137
2139,Brazil,"Santa Maria","Latin America","Ponto de Troca de Trafego do Santa Maria",https://ix.br/adesao/ria/,Active,20180000,0,-29.71992,-53.84453,22,2280000,1900000,200000,0.000000,No,2021-04-03,26,294,28,35,302,40,https://ix.br/particip/ria,No,,137
2141,Brazil,Teresina,"Latin America","Ponto de Troca de Trafego do Teresina",https://ix.br/adesao/the/,Active,20180000,0,-5.18570,-43.06438,27,2230000,2100000,400000,0.000000,No,2021-04-03,27,295,25,32,267,41,https://ix.br/particip/the,No,,137
1408,Argentina,Mendoza,"Latin America","CABASE IXP Mendoza",https://www.cabase.org.ar/nap-mendoza/,Active,20111020,0,-32.89050,-68.84200,21,2160000,0,0,0.000000,No,0000-00-00,4,297,3,36,306,43,https://www.cabase.org.ar/nap-mendoza/,No,,137
2244,Palestine,Ramallah,Europe,"Palestine IX",https://www.ps-ix.ps,Active,20200301,,31.90380,35.20340,16,2000000,0,0,0.000000,No,0000-00-00,1,298,1,157,349,128,,No,,383
2069,Germany,Frankfurt,Europe,"Local Internet Exchange Frankfurt",https://locix.online,Active,20180000,0,50.12000,8.68000,215,1900000,1100000,400000,0.000000,Yes,2019-11-11,14,300,4,22,38,129,https://locix.online/frankfurt.html,Yes,FRA2,383
1995,Brazil,Aracaju,"Latin America","Ponto de Troca de Trafego do Aracaju",https://ix.br/adesao/se,Active,20170500,0,-10.94406,-37.07077,39,1830000,150000,20000,0.000000,No,2021-04-03,28,301,19,24,224,44,https://ix.br/particip/se,No,,137
2056,"Puerto Rico","San Juan","North America","Puerto Rico Internet Exchange",https://www.puertoricoix.net/,Active,20190000,0,18.47000,-66.11000,6,1800000,0,0,0.000000,No,0000-00-00,1,302,1,88,549,51,,No,,253
2138,Brazil,Maceió,"Latin America","Ponto de Troca de Trafego do Maceió",https://ix.br/adesao/mcz/,Active,20190000,0,-9.59309,-35.82677,32,1790000,1100000,400000,0.000000,No,2021-04-03,29,303,22,28,250,45,https://ix.br/particip/mcz,No,,137
2024,Chile,Temuco,"Latin America","PIT Chile Temuco",http://www.pittemuco.cl/,Active,0,0,-38.72908,-72.63774,4,1660000,410000,150000,0.000000,No,2021-04-03,2,306,5,91,600,46,,No,,137
1508,Norway,Trondheim,Europe,"Trondheim Internet Exchange",https://www.nix.no/,Active,20050000,0,63.47000,10.93000,5,1600000,0,100000,0.000000,No,2021-04-03,4,307,6,233,571,130,https://www.nix.no/who-is-connected/,No,,383
1441,Brazil,"Caxias do Sul","Latin America","Ponto de Troca de Trafego do Caxias do Sul",https://ix.br/adesao/cxj,Active,20130600,0,-29.16670,-51.18330,10,1500000,391000,140000,0.000000,No,2021-04-03,30,310,33,60,431,48,https://ix.br/particip/cxj,No,,137
2008,"United States",Seattle,"North America","Megaport Seattle",https://www.megaport.com,Active,20150900,114,47.61000,-122.33000,14,1500000,1100000,800000,0.000000,Yes,0000-00-00,44,310,56,64,373,52,https://www.megaport.com/services/ix-connected-networks/,No,,253
1859,Liechtenstein,Eschen,Europe,"Rheintal Internet Exchange",https://www.rheintal-ix.net/,Active,20111027,0,47.20950,9.52200,26,1280853,575494,399568,0.000000,Yes,2021-07-11,1,315,1,130,276,133,https://www.rheintal-ix.net/rheintal_ix/participants/,Yes,ACH,383
1929,Djibouti,"Djibouti City",Africa,DjIX,http://www.djiboutidatacenter.com/en/page/djibouti-internet-exchange-djix,Active,2016,0,11.82510,42.59030,12,1265635,165886,87079,0.000000,No,2021-07-11,1,316,1,17,407,20,http://www.djiboutidatacenter.com/en/page/peering-networks,No,,81
2140,Brazil,"São Luís","Latin America","Ponto de Troca de Trafego do São Luís",https://ix.br/adesao/slz/,Active,20180000,0,-2.56046,-44.32816,21,1160000,500000,200000,0.000000,No,2021-04-03,31,319,29,36,306,50,https://ix.br/particip/slz,No,,137
1989,Russia,Tomsk,Europe,"Tomsk Internet eXchange",http://tskix.ru/site/page?view=about,Active,20130524,0,56.49969,84.99420,43,1090000,550000,360000,0.000000,No,2021-04-03,18,322,20,102,209,137,http://tskix.ru/site/userslist,No,,383
1954,Bhutan,Thimphu,Asia-Pacific,"Bhutan Internet Exchange ",https://www.btix.bt,Active,20171207,136,27.48000,89.59000,13,1043726,489361,63579,0.000000,Yes,2021-07-11,1,323,1,82,385,64,https://www.btix.bt/members/,Yes,PBH,249
1807,Brazil,Cuiabá,"Latin America","Ponto de Troca de Tráfego do Cuiabá",https://ix.br/adesao/cgb,Active,20140700,0,-15.60140,-56.09790,26,1010000,226000,50000,0.000000,No,2021-04-03,32,324,26,33,276,51,https://ix.br/particip/cgb,No,,137
2157,Romania,Bucharest,Europe,"Romania Internet eXchange Point",https://www.ix.ro/,Active,20180000,,44.50000,26.13000,3,1000000,0,0,0.000000,No,0000-00-00,4,325,7,249,631,138,https://www.ix.ro/membri,No,,383
1701,"United Kingdom",Edinburgh,Europe,"IXScotland powered by LINX",https://www.linx.net/about/our-network/,Active,20131000,830,55.92000,-3.17000,26,1000000,434000,100000,0.000000,Yes,2018-08-22,6,325,7,130,276,138,https://portal.linx.net/members/list-ip-asn,Yes,EDI,383
1947,India,Kolkata,Asia-Pacific,"IIFON IX Kolkata",http://iifon.org/,Active,20160000,0,22.57000,88.40000,4,999000,0,120000,0.000000,No,2019-05-03,10,331,18,125,600,67,http://iifon.org/about/member-partners/,No,,249
1407,Argentina,"Mar del Plata","Latin America","CABASE IXP Mar del Plata",https://www.cabase.org.ar/nap-mar-del-plata/,Active,20121107,0,-37.93000,-57.58000,16,968000,0,0,0.000000,Yes,0000-00-00,5,332,7,45,349,52,https://www.cabase.org.ar/nap-mar-del-plata/,No,MDQ,137
1838,Benin,Cotonou,Africa,"Benin IX",http://benin-ix.org.bj/,Active,20131200,172,6.36183,2.39768,6,966543,620640,8498,0.000000,Yes,2021-06-08,1,333,1,40,549,22,https://benin-ix.org.bj/,Yes,COO,81
1972,Ecuador,Guayaquil,"Latin America","IXP Ecuador",http://www.ixp.ec/,Active,20170700,480,-2.15000,-79.88000,9,964000,622000,50000,0.000000,Yes,2018-06-11,3,334,4,65,466,53,http://www.ixp.ec/,Yes,GYE,137
1899,Martinique,Fort-de-France,"Latin America",Martinix,https://www.renater.fr/martinix?lang=fr,Active,20150101,0,14.64886,-61.13883,3,963200,120000,175000,0.000000,No,2021-04-03,1,335,1,97,631,54,https://www.renater.fr/isp-raccordes-sur-le-martinix,No,,137
1405,Argentina,"De La Costa","Latin America","CABASE IXP De la Costa",https://www.cabase.org.ar/nap-de-la-costa/,Active,20111129,0,,,10,919000,0,0,0.000000,No,0000-00-00,6,337,13,60,431,55,https://www.cabase.org.ar/nap-de-la-costa/,No,,137
1515,Finland,Oulu,Europe,"Finnish Communication and Internet Exchange Oulu",https://www.ficix.fi/,Active,20080000,0,65.05000,25.46670,7,900000,0,0,0.000000,No,0000-00-00,4,338,5,217,517,140,https://www.ficix.fi/membership/ficix-jasenet/,No,,383
2066,Kazakhstan,Semey,Europe,KazNIX,https://kaznix.kz/en/,Active,20180000,0,50.43330,80.26670,6,792355,464476,91789,0.000000,Yes,2021-07-11,2,340,2,225,549,141,https://kaznix.kz/en/clients,Yes,PLX,383
2165,Indonesia,Denpasar,Asia-Pacific,"Bali Internet eXchange",https://www.iix.net.id/,Active,,,-8.67251,115.15423,20,781133,104616,16831,37.784850,No,2021-07-10,5,341,6,67,322,68,,No,,249
1996,Brazil,"Foz do Iguaçu","Latin America","Ponto de Troca de Trafego do Foz do Iguaçu",https://ix.br/adesao/igu,Active,20170000,0,-25.45296,-54.73734,20,766000,2100000,800000,0.000000,No,2021-04-03,33,342,30,43,322,56,https://ix.br/particip/igu,No,,137
1403,Argentina,"Bahía Blanca","Latin America","CABASE IXP Bahía Blanca",https://www.cabase.org.ar/nap-bahia-blanca-2/,Active,20130427,0,-38.71440,-62.26740,15,713000,0,0,0.000000,No,0000-00-00,7,344,8,46,359,57,https://www.cabase.org.ar/nap-bahia-blanca-2/,No,,137
1884,Nigeria,Abuja,Africa,"Internet Exchange Point of Nigeria - Abuja",http://ixp.net.ng/,Active,20120000,0,9.25000,7.00000,10,678754,270486,70307,0.000000,No,2021-07-11,2,345,2,22,431,23,http://ixp.net.ng/abuja-member-list/,No,,81
1855,Germany,Bremen,Europe,BREM-IX,https://www.brem-ix.net/,Active,20130000,0,53.07930,8.80170,10,647000,0,0,0.000000,No,2017-02-22,15,346,22,187,431,143,https://www.brem-ix.net/,No,,383
1887,Gabon,Libreville,Africa,"Gabon Internet Exchange",http://www.gabix.ga/,Active,20140000,151,0.41620,9.46730,10,640000,119747,15804,0.000000,Yes,2020-10-01,1,347,1,22,431,24,http://www.gabix.ga/fr/,Yes,LBV,81
1820,Argentina,Posadas,"Latin America","CABASE IXP Posadas",https://www.cabase.org.ar/nap-posadas/,Active,20131128,12830,-27.36708,-55.89608,14,627000,0,0,0.000000,Yes,0000-00-00,8,348,9,50,373,58,https://www.cabase.org.ar/nap-posadas/,Yes,PSS,137
