Pillar,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Infrastructure,Democratic Republic of the Congo (the),2019.0,Internet Exchange Points (IXPs) map,1.7644074899097947e-06,1.0,True,Connectivity Technology
Infrastructure,Denmark,2019.0,Internet Exchange Points (IXPs) map,0.000125,5.99,True,Connectivity Technology
Infrastructure,Djibouti,2019.0,Internet Exchange Points (IXPs) map,4.3140638481449525e-05,4.7425,True,Connectivity Technology
Infrastructure,Dominica,2019.0,Internet Exchange Points (IXPs) map,0.0013333333333333333,5.99,True,Connectivity Technology
Infrastructure,Dominican Republic (the),2019.0,Internet Exchange Points (IXPs) map,4.1399296211964395e-05,4.7425,True,Connectivity Technology
Infrastructure,Ecuador,2019.0,Internet Exchange Points (IXPs) map,2.0132066355290708e-05,3.495,True,Connectivity Technology
Infrastructure,Egypt,2019.0,Internet Exchange Points (IXPs) map,3.0137123913807826e-06,1.0,True,Connectivity Technology
Infrastructure,El Salvador,2019.0,Internet Exchange Points (IXPs) map,4.826254826254826e-05,4.7425,True,Connectivity Technology
Infrastructure,Estonia,2019.0,Internet Exchange Points (IXPs) map,9.201748332183115e-05,4.7425,True,Connectivity Technology
Infrastructure,Finland,2019.0,Internet Exchange Points (IXPs) map,2.3032376941300343e-05,3.495,True,Connectivity Technology
Infrastructure,France,2019.0,Internet Exchange Points (IXPs) map,6.392028592457041e-05,4.7425,True,Connectivity Technology
Infrastructure,Gabon,2019.0,Internet Exchange Points (IXPs) map,3.8809329762875e-06,1.0,True,Connectivity Technology
Infrastructure,Gambia (the),2019.0,Internet Exchange Points (IXPs) map,9.881422924901186e-05,5.99,True,Connectivity Technology
Infrastructure,Georgia,2019.0,Internet Exchange Points (IXPs) map,1.4390559792775939e-05,3.495,True,Connectivity Technology
Infrastructure,Germany,2019.0,Internet Exchange Points (IXPs) map,0.00010876409639933596,5.99,True,Connectivity Technology
Infrastructure,Ghana,2019.0,Internet Exchange Points (IXPs) map,4.394831677946735e-06,2.2475,True,Connectivity Technology
Infrastructure,Greece,2019.0,Internet Exchange Points (IXPs) map,3.103180760279286e-05,3.495,True,Connectivity Technology
Infrastructure,Grenada,2019.0,Internet Exchange Points (IXPs) map,0.0029411764705882353,5.99,True,Connectivity Technology
Infrastructure,Guam,2019.0,Internet Exchange Points (IXPs) map,0.001851851851851852,5.99,True,Connectivity Technology
Infrastructure,Guatemala,2019.0,Internet Exchange Points (IXPs) map,9.33184023889511e-06,2.2475,True,Connectivity Technology
Infrastructure,Guinea,2019.0,Internet Exchange Points (IXPs) map,4.069672798307016e-06,1.0,True,Connectivity Technology
Infrastructure,Haiti,2019.0,Internet Exchange Points (IXPs) map,3.6284470246734395e-05,3.495,True,Connectivity Technology
Infrastructure,Honduras,2019.0,Internet Exchange Points (IXPs) map,8.93734918223255e-06,2.2475,True,Connectivity Technology
